fpr,tpr,threshold
0.0,0.0,inf
0.0,8.671522719389525e-05,31.911596003761137
0.0,0.1567811307665626,0.3823634788604571
5.4147714966428416e-05,0.1567811307665626,0.3782207010779426
5.4147714966428416e-05,0.1569545612209504,0.3757895313558507
0.00016244314489928524,0.1569545612209504,0.3554934082105087
0.00016244314489928524,0.1572147069025321,0.32572831515590417
0.00021659085986571366,0.1572147069025321,0.3218945067126222
0.00021659085986571366,0.15730142212972598,0.3131211389526395
0.0003248862897985705,0.15730142212972598,0.282698235152651
0.0003248862897985705,0.15738813735691987,0.28244393689655406
0.00043318171973142733,0.15738813735691987,0.2802483771507527
0.00043318171973142733,0.15764828303850156,0.2792559415327206
0.00102880658436214,0.15764828303850156,0.24107524535843547
0.00102880658436214,0.15773499826569545,0.22932153133297234
0.0011371020142949967,0.15773499826569545,0.2132277164297309
0.0011371020142949967,0.15782171349288934,0.21301432945145032
0.001299545159194282,0.15782171349288934,0.21011702652189274
0.001299545159194282,0.15808185917447104,0.20522926766480587
0.0013536928741607105,0.15808185917447104,0.20508577273385573
0.0013536928741607105,0.15816857440166493,0.20317341099559036
0.0015161360190599957,0.15816857440166493,0.19948810260847955
0.0015161360190599957,0.15825528962885882,0.19542543309138033
0.0016244314489928524,0.15825528962885882,0.18407774037718275
0.0016244314489928524,0.15851543531044052,0.18406487556063025
0.001678579163959281,0.15851543531044052,0.18406106491757404
0.001678579163959281,0.1588622962192161,0.18394016680481576
0.0017868745938921377,0.1588622962192161,0.18393560041923054
0.0017868745938921377,0.15894901144641,0.18393485796902878
0.0021659085986571367,0.15894901144641,0.1839215743056444
0.0021659085986571367,0.15903572667360388,0.18392014289466355
0.0022200563136235653,0.15903572667360388,0.18391954866176422
0.0022200563136235653,0.15946930280957336,0.18391827662418672
0.0023824994585228505,0.15946930280957336,0.18391673088888164
0.0023824994585228505,0.15955601803676725,0.18391226478180636
0.0024366471734892786,0.15955601803676725,0.18391104159911967
0.0024366471734892786,0.15964273326396114,0.1839109316153971
0.0025449426034221357,0.15964273326396114,0.1839079765744527
0.0025449426034221357,0.15972944849115506,0.18390758591313697
0.0026532380333549924,0.15972944849115506,0.18390029567686275
0.0026532380333549924,0.15998959417273673,0.1838904896785898
0.002761533463287849,0.15998959417273673,0.18387743285302063
0.002761533463287849,0.16016302462712453,0.1795720312469093
0.003140567468052848,0.16016302462712453,0.17430368202903826
0.003140567468052848,0.16024973985431842,0.17429933151268842
0.003248862897985705,0.16024973985431842,0.1742977145332563
0.003248862897985705,0.1603364550815123,0.1742975225932866
0.00341130604288499,0.1603364550815123,0.17429355337972255
0.00341130604288499,0.1604231703087062,0.1742926161752734
0.0034654537578514186,0.1604231703087062,0.17429256055067247
0.0034654537578514186,0.1606833159902879,0.17429036849421523
0.0038444877626164177,0.1606833159902879,0.17428203812675805
0.0038444877626164177,0.1607700312174818,0.17427651568935645
0.003898635477582846,0.1607700312174818,0.17427467088612716
0.003898635477582846,0.16094346167186957,0.17426771750814798
0.004169374052414988,0.16094346167186957,0.16604649861145362
0.004169374052414988,0.16111689212625738,0.1659230455856146
0.004277669482347845,0.16111689212625738,0.16418782564258813
0.004277669482347845,0.16137703780783905,0.1577864870841762
0.004331817197314273,0.16137703780783905,0.15684958113909991
0.004331817197314273,0.16155046826222685,0.15020486829210514
0.0043859649122807015,0.16155046826222685,0.1502020731085663
0.0043859649122807015,0.1621574748525841,0.149999066445808
0.0044401126272471305,0.1621574748525841,0.14994478123282987
0.0044401126272471305,0.16233090530697192,0.14992133780353603
0.004494260342213559,0.16233090530697192,0.14991259120264536
0.004494260342213559,0.1625043357613597,0.1457589342438357
0.004819146632012129,0.1625043357613597,0.1457392043646333
0.004819146632012129,0.1625910509885536,0.1457391865067821
0.004873294346978557,0.1625910509885536,0.14573573253627872
0.004873294346978557,0.16267776621574748,0.14573287654886505
0.0050357374918778425,0.16267776621574748,0.1424077046468169
0.0050357374918778425,0.16276448144294137,0.13990789761579092
0.0050898852068442715,0.16276448144294137,0.1398811222880773
0.0050898852068442715,0.16293791189732917,0.1339083565102323
0.005360623781676413,0.16293791189732917,0.13378664031788803
0.005360623781676413,0.16328477280610476,0.13377957025597345
0.005414771496642842,0.16328477280610476,0.1337776300366114
