fpr,tpr,threshold
0.0,0.0,inf
0.0,3.6405999708752e-05,0.999999998331921
0.0,0.004113877967088976,0.9999999647352401
0.0,0.00418668996650648,0.9999999645531586
0.0,0.010302897917576817,0.9999999422727004
0.0,0.010375709916994321,0.9999999421295456
0.0,0.012123197903014417,0.9999999378162393
0.0,0.012196009902431922,0.9999999377541905
0.0,0.014853647881170816,0.9999999290734177
0.0,0.01492645988058832,0.9999999290041971
0.0,0.01507208387942333,0.9999999284255541
0.0,0.015144895878840834,0.9999999282379912
0.0,0.01561817387505461,0.9999999268182629
0.0,0.015690985874472114,0.9999999268121542
0.0,0.01601863987185088,0.9999999258349077
0.0,0.016091451871268384,0.9999999256998306
0.0,0.016346293869229648,0.9999999249629151
0.0,0.016419105868647154,0.9999999249135977
0.0,0.016819571865443424,0.9999999235815172
0.0,0.01689238386486093,0.9999999235513867
0.0,0.01783893985728848,0.9999999215125149
0.0,0.017911751856705984,0.9999999214945459
0.0,0.01889471384884229,0.9999999193762436
0.0,0.018967525848259795,0.9999999193357562
0.0,0.019732051842143584,0.9999999172286997
0.0,0.01980486384156109,0.9999999171239295
0.0,0.020059705839522355,0.999999916416244
0.0,0.020132517838939858,0.9999999162510901
0.0,0.02016892383864861,0.99999991601099
0.0,0.020241735838066113,0.9999999157754211
0.0,0.02056938983544488,0.9999999149850812
0.0,0.020642201834862386,0.9999999149274731
0.0,0.021042667831658656,0.9999999138053738
0.0,0.021115479831076162,0.9999999137845396
0.0,0.02166156982670744,0.9999999119396232
0.0,0.021734381826124947,0.9999999118674725
0.0,0.022062035823503714,0.9999999109640899
0.0,0.022134847822921216,0.9999999109267989
0.0,0.022244065822047472,0.9999999107079773
0.0,0.022316877821464978,0.9999999105682364
0.0,0.022717343818261248,0.9999999088670005
0.0,0.022790155817678754,0.9999999088163619
0.0,0.022972185816222512,0.9999999085374859
0.0,0.02304499781564002,0.9999999082975795
0.0,0.02326343381389253,0.9999999080583608
0.0,0.023336245813310032,0.9999999079837436
0.0,0.023591087811271297,0.999999907029302
0.0,0.023663899810688803,0.9999999069774839
0.0,0.023700305810397553,0.9999999068231094
