threshold,score
0.01,0.997444546662578
0.02,0.9986695322894279
0.03,0.9986695322894279
0.04,0.9986695322894279
0.05,0.9986695322894279
0.060000000000000005,0.9986695322894279
0.06999999999999999,0.9986695322894279
0.08,0.9987717502558854
0.09,0.99887398914935
0.09999999999999999,0.9989762489762489
0.11,0.9989762489762489
0.12,0.9989762489762489
0.13,0.9990785297430121
0.14,0.9990785297430121
0.15000000000000002,0.9992831541218637
0.16,0.9993854977468251
0.17,0.9994878623373963
0.18000000000000002,0.9994878623373963
0.19,0.9994878623373963
0.2,0.9994878623373963
0.21000000000000002,0.9994878623373963
0.22,0.9994878623373963
0.23,0.9994878623373963
0.24000000000000002,0.9994878623373963
0.25,0.9994878623373963
0.26,0.9994878623373963
0.27,0.9994878623373963
0.28,0.9994878623373963
0.29000000000000004,0.9994878623373963
0.3,0.9994878623373963
0.31,0.9994878623373963
0.32,0.9994878623373963
0.33,0.9994878623373963
0.34,0.9994878623373963
0.35000000000000003,0.9994878623373963
0.36000000000000004,0.9994878623373963
0.37,0.9994878623373963
0.38,0.9994878623373963
0.39,0.9994878623373963
0.4,0.9994878623373963
0.41000000000000003,0.9994878623373963
0.42000000000000004,0.9994878623373963
0.43,0.9994878623373963
0.44,0.9995902479000205
0.45,0.9995902479000205
0.46,0.9995902479000205
0.47000000000000003,0.9995902479000205
0.48000000000000004,0.9995902479000205
0.49,0.9995902479000205
0.5,0.9995902479000205
0.51,0.9995902479000205
0.52,0.9995902479000205
0.53,0.9995902479000205
0.54,0.9995902479000205
0.55,0.9995902479000205
0.56,0.9995902479000205
0.5700000000000001,0.9995902479000205
0.5800000000000001,0.9995902479000205
0.59,0.9995902479000205
0.6,0.9995902479000205
0.61,0.9995902479000205
0.62,0.9995902479000205
0.63,0.9995902479000205
0.64,0.9995902479000205
0.65,0.9994877574019055
0.66,0.9994877574019055
0.67,0.9994877574019055
0.68,0.9994877574019055
0.6900000000000001,0.9994877574019055
0.7000000000000001,0.9994877574019055
0.7100000000000001,0.9994877574019055
0.72,0.9994877574019055
0.73,0.9994877574019055
0.74,0.9994877574019055
0.75,0.9994877574019055
0.76,0.9994877574019055
0.77,0.9994877574019055
0.78,0.9994877574019055
0.79,0.9994877574019055
0.8,0.9994877574019055
0.81,0.9994877574019055
0.8200000000000001,0.9995901639344262
0.8300000000000001,0.9995901639344262
0.8400000000000001,0.9995901639344262
0.85,0.9995901639344262
0.86,0.9995901639344262
0.87,0.9995901639344262
0.88,0.9995901639344262
0.89,0.9995901639344262
0.9,0.9995901639344262
0.91,0.9996925914540424
0.92,0.9994875474018653
0.93,0.9990772070132267
0.9400000000000001,0.9989743589743589
0.9500000000000001,0.9989743589743589
0.9600000000000001,0.9986662562839849
0.97,0.9984607491021037
0.98,0.9976378761425491
0.99,0.995574765874241
