fpr,tpr,threshold
0.0,0.0,inf
0.0010214504596527069,0.14650993698497333,1.0
0.0010214504596527069,0.14760058167716916,0.9999492913395085
0.0011065713312904324,0.14760058167716916,0.9999457473175261
0.0011065713312904324,0.14844886088221038,0.999896211577989
0.001191692202928158,0.14844886088221038,0.9998729024764658
0.001191692202928158,0.1494183228308289,0.9997656829688751
0.0012768130745658835,0.1494183228308289,0.9997620037177014
0.0012768130745658835,0.1495395055744062,0.9997536996326688
0.001361933946203609,0.1495395055744062,0.9997203802408193
0.001361933946203609,0.15050896752302473,0.9994754725630715
0.0014470548178413347,0.15050896752302473,0.9994585915486526
0.0014470548178413347,0.1511148812409113,0.9993267001567407
0.0015321756894790602,0.1511148812409113,0.9993079913528976
0.0015321756894790602,0.152932622394571,0.9988275976878134
0.001617296561116786,0.152932622394571,0.9988260474103251
0.001617296561116786,0.15378090159961222,0.9985767343365949
0.0017024174327545114,0.15378090159961222,0.9985475578132111
0.0017024174327545114,0.15402326708676684,0.9984285339874835
0.001787538304392237,0.15402326708676684,0.9982685506695346
0.001787538304392237,0.1545079980610761,0.9979266630628233
0.0018726591760299626,0.1545079980610761,0.9979215153651109
0.0018726591760299626,0.15499272903538536,0.9974602376673319
0.001957780047667688,0.15499272903538536,0.9974204242922675
0.001957780047667688,0.15559864275327193,0.9970953253946747
0.0020429009193054137,0.15559864275327193,0.9970283060962291
0.0020429009193054137,0.15584100824042657,0.9969036438854233
0.0021280217909431394,0.15584100824042657,0.9968991824139742
0.0021280217909431394,0.15656810470189045,0.9965820209082433
0.0022982635342185904,0.15656810470189045,0.9964320245879572
0.0022982635342185904,0.1570528356761997,0.9961150266465166
0.002383384405856316,0.1570528356761997,0.9960053637014208
0.002383384405856316,0.1577799321376636,0.9954233603637653
0.002553626149131767,0.1577799321376636,0.9952371171897775
0.002553626149131767,0.1585070285991275,0.9950866239066627
0.002723867892407218,0.1585070285991275,0.99485517858621
0.002723867892407218,0.1587493940862821,0.9946715918558572
0.0028089887640449437,0.1587493940862821,0.9946650880478535
0.0028089887640449437,0.15923412506059137,0.9944470647103256
0.0028941096356826694,0.15923412506059137,0.9944023529796435
0.0028941096356826694,0.1604459524963645,0.9934533807127047
0.003149472250595846,0.1604459524963645,0.993321398999967
0.003149472250595846,0.16129423170140572,0.9928589987727549
0.003234593122233572,0.16129423170140572,0.9928444445097716
0.003234593122233572,0.16165777993213767,0.9926202415169447
0.003319713993871297,0.16165777993213767,0.9926195767093534
0.003319713993871297,0.1620213281628696,0.9921389078673394
0.0034048348655090228,0.1620213281628696,0.9921372104647874
0.0034048348655090228,0.16262724188075617,0.9917402634295589
0.0034899557371467485,0.16262724188075617,0.991634057586077
0.0034899557371467485,0.16323315559864277,0.9913758025426004
0.003575076608784474,0.16323315559864277,0.9913555717727505
0.003575076608784474,0.16335433834222007,0.9913333177772287
0.003745318352059925,0.16335433834222007,0.9911818756855872
0.003745318352059925,0.16420261754726126,0.9902051795827406
0.003830439223697651,0.16420261754726126,0.9901766029588142
0.003830439223697651,0.16505089675230247,0.9894397503116159
0.004000680966973102,0.16505089675230247,0.9892873559615164
0.004000680966973102,0.1652932622394571,0.9891535160783846
0.004256043581886279,0.1652932622394571,0.9889390988808416
0.004256043581886279,0.16577799321376635,0.9888312458815729
0.004341164453524004,0.16577799321376635,0.9888178781453287
0.004341164453524004,0.1661415414444983,0.9881826849282401
0.004426285325161729,0.1661415414444983,0.9881709689810019
0.004426285325161729,0.16686863790596218,0.9878584565931846
0.004511406196799455,0.16686863790596218,0.9878065663185152
0.004511406196799455,0.16723218613669413,0.987731571107812
0.004596527068437181,0.16723218613669413,0.9876833917943285
0.004596527068437181,0.16832283082888996,0.987186454968663
0.0046816479400749065,0.16832283082888996,0.9871464193510076
0.0046816479400749065,0.16868637905962192,0.9869190840515496
0.004766768811712632,0.16868637905962192,0.9867944373491558
0.004766768811712632,0.16929229277750849,0.9864808805084934
0.004851889683350358,0.16929229277750849,0.9861887109350421
0.004851889683350358,0.16965584100824044,0.9860656323873672
0.0050221314266258085,0.16965584100824044,0.9860104104481229
0.0050221314266258085,0.17050412021328162,0.9856891408136234
0.005107252298263534,0.17050412021328162,0.9856819685872295
