fpr,tpr,threshold
0.0,0.0,inf
0.0,2.4264777249344852e-05,0.999999998331921
0.0,0.002741919829175968,0.9999999647352401
0.0,0.002790449383674658,0.9999999645531586
0.0,0.0068669319615645924,0.9999999422727004
0.0,0.006915461516063283,0.9999999421295456
0.0,0.008080170824031835,0.9999999378162393
0.0,0.008128700378530525,0.9999999377541905
0.0,0.0099000291177327,0.9999999290734177
0.0,0.009948558672231388,0.9999999290041971
0.0,0.010045617781228769,0.9999999284255541
0.0,0.010094147335727457,0.9999999282379912
0.0,0.010409589439968942,0.9999999268182629
0.0,0.01045811899446763,0.9999999268121542
0.0,0.010676501989711734,0.9999999258349077
0.0,0.010725031544210424,0.9999999256998306
0.0,0.010894884984955838,0.9999999249629151
0.0,0.010943414539454528,0.9999999249135977
0.0,0.01121032708919732,0.9999999235815172
0.0,0.01125885664369601,0.9999999235513867
0.0,0.011889740852178978,0.9999999215125149
0.0,0.011938270406677666,0.9999999214945459
0.0,0.012593419392409978,0.9999999193762436
0.0,0.012641948946908668,0.9999999193357562
0.0,0.01315150926914491,0.9999999172286997
0.0,0.013200038823643599,0.9999999171239295
0.0,0.013369892264389014,0.999999916416244
0.0,0.013418421818887702,0.9999999162510901
0.0,0.013442686596137048,0.99999991601099
0.0,0.013491216150635737,0.9999999157754211
0.0,0.01370959914587984,0.9999999149850812
0.0,0.013758128700378531,0.9999999149274731
0.0,0.014025041250121323,0.9999999138053738
0.0,0.014073570804620014,0.9999999137845396
0.0,0.014437542463360186,0.9999999119396232
0.0,0.014486072017858877,0.9999999118674725
0.0,0.01470445501310298,0.9999999109640899
0.0,0.014752984567601669,0.9999999109267989
0.0,0.014825778899349704,0.9999999107079773
0.0,0.014874308453848394,0.9999999105682364
0.0,0.015141221003591186,0.9999999088670005
0.0,0.015189750558089877,0.9999999088163619
0.0,0.015311074444336601,0.9999999085374859
0.0,0.01535960399883529,0.9999999082975795
0.0,0.01550519266233136,0.9999999080583608
0.0,0.01555372221683005,0.9999999079837436
0.0,0.015723575657575463,0.999999907029302
0.0,0.01577210521207415,0.9999999069774839
0.0,0.0157963699893235,0.9999999068231094
0.0,0.015844899543822188,0.999999906720971
0.0,0.01591769387557022,0.999999906351739
0.0,0.015966223430068913,0.9999999063443344
0.0,0.01616034164806367,0.9999999056014828
0.0,0.01620887120256236,0.9999999051539746
0.0,0.016281665534310395,0.9999999047688264
0.0,0.016330195088809084,0.9999999046650503
0.0,0.016475783752305153,0.9999999041108297
0.0,0.016524313306803845,0.9999999040286845
0.0,0.01654857808405319,0.9999999039550412
0.0,0.016597107638551878,0.9999999038859727
0.0,0.017349315733281568,0.999999901494876
0.0,0.017397845287780257,0.9999999014695796
0.0,0.017883140832767156,0.999999898942997
0.0,0.017931670387265845,0.9999998987714807
0.0,0.017980199941764533,0.9999998982839885
0.0,0.018028729496263225,0.9999998980999285
0.0,0.01805299427351257,0.999999898012323
